0.0003455751918948773, 0.0, 0.2, 0.0
0.017624334786638673, 0.0, 0.2, 0.0
0.03490309438138246, 0.0, 0.2, 0.0
0.05218185397612625, 0.0, 0.2, 0.0
0.06946061357087004, 0.0, 0.2, 0.0
0.08673937316561382, 0.0, 0.2, 0.0
0.10401813276035761, 0.0, 0.2, 0.0
0.1212968923551014, 0.0, 0.2, 0.0
0.1385756519498452, 0.0, 0.2, 0.0
0.15585441154458898, 0.0, 0.2, 0.0
0.17313317113933277, 0.0, 0.2, 0.0
0.19041193073407656, 0.0, 0.2, 0.0
0.20769069032882034, 0.0, 0.2, 0.0
0.22496944992356413, 0.0, 0.2, 0.0
0.24224820951830792, 0.0, 0.2, 0.0
0.25952696911305934, 0.0, 0.2, 0.0
0.276805728707817, 0.0, 0.2, 0.0
0.29408448830257466, 0.0, 0.2, 0.0
0.31136324789733233, 0.0, 0.2, 0.0
0.32864200749209, 0.0, 0.2, 0.0
0.34592076708684766, 0.0, 0.2, 0.0
0.3631995266816053, 0.0, 0.2, 0.0
0.380478286276363, 0.0, 0.2, 0.0
0.39775704587112065, 0.0, 0.2, 0.0
0.4150358054658783, 0.0, 0.2, 0.0
0.432314565060636, 0.0, 0.2, 0.0
0.44959332465539364, 0.0, 0.2, 0.0
0.4668720842501513, 0.0, 0.2, 0.0
0.484150843844909, 0.0, 0.2, 0.0
0.5014296034396644, 0.0, 0.2, 0.0
0.5187083630343943, 0.0, 0.2, 0.0
0.5359871226291242, 0.0, 0.2, 0.0
0.5532658822238541, 0.0, 0.2, 0.0
0.570544641818584, 0.0, 0.2, 0.0
0.5878234014133139, 0.0, 0.2, 0.0
0.6051021610080438, 0.0, 0.2, 0.0
0.6223809206027737, 0.0, 0.2, 0.0
0.6396596801975036, 0.0, 0.2, 0.0
0.6569384397922335, 0.0, 0.2, 0.0
0.6742171993869635, 0.0, 0.2, 0.0
0.6914959589816934, 0.0, 0.2, 0.0
0.707472378465917, -0.004374293589464875, 0.1524715507315441, -0.12943116401206542
0.7235671210266387, -0.009976551060976061, 0.1999998158436536, 0.0002714083724817038
